conta_id,cliente_id,tipo_conta,status_conta,data_abertura,data_encerramento,agencia_codigo,conta_numero,canal_abertura,pacote_tarifario,saldo_atual,limite_credito,possui_cartao,possui_cheque_especial,indicador_salario,indicador_investimento,ultima_movimentacao_data
CTA003869,CLI002191,corrente,ativa,2026-01-30,,9801,587683-1,app,basico,7540.25,11487.86,true,true,false,false,2026-03-25
CTA003870,CLI002191,investimento,ativa,2026-01-02,,8114,184926-1,parceiro,isento,196434.35,12014.98,false,false,false,true,2026-02-02
CTA003871,CLI002192,corrente,ativa,2025-11-08,,0318,578697-9,gerente,basico,70502.23,50093.37,true,true,false,false,2026-02-16
CTA003872,CLI002192,salario,ativa,2025-10-27,,0868,996684-7,parceiro,isento,-8314.06,63173.75,true,false,true,false,2026-03-13
CTA003873,CLI002193,corrente,ativa,2019-06-26,,9002,540478-7,app,basico,33337.44,20685.38,true,true,false,false,2026-01-04
CTA003874,CLI002194,salario,ativa,2025-09-27,,0341,784075-5,gerente,isento,18679.21,5564.64,true,false,true,false,2026-02-13
CTA003875,CLI002194,premium,ativa,2025-07-18,,1400,905179-5,parceiro,premium,4783.21,16608.75,true,true,false,false,2026-03-13
CTA003876,CLI002195,premium,ativa,2022-05-18,,4506,934626-4,agencia,premium,29407.18,23229.33,true,false,false,false,2026-03-20
CTA003877,CLI002195,investimento,ativa,2022-03-18,,9941,159494-2,parceiro,isento,144169.43,38313.25,false,false,false,true,2026-01-22
CTA003878,CLI002196,investimento,ativa,2021-11-26,,9984,392868-3,parceiro,isento,812753.24,51389.09,false,false,false,true,2026-01-26
CTA003879,CLI002196,investimento,encerrada,2022-01-30,2022-07-03,1886,736674-2,app,isento,470571.14,130119.97,false,false,false,true,2022-07-03
CTA003880,CLI002197,corrente,encerrada,2021-03-12,2023-05-17,8436,719765-3,app,basico,46410.71,18447.62,true,true,false,false,2023-05-17
CTA003881,CLI002198,salario,ativa,2023-08-29,,5249,158325-5,app,isento,34244.39,8885.64,true,false,true,false,2026-02-20
CTA003882,CLI002198,salario,encerrada,2023-07-12,2024-03-27,0320,297155-0,app,isento,38735.48,9467.94,true,false,true,false,2024-03-27
CTA003883,CLI002198,salario,encerrada,2023-07-13,2025-04-23,5729,427168-4,agencia,isento,25620.77,26472.32,true,false,true,false,2025-04-23
CTA003884,CLI002199,corrente,ativa,2026-06-20,,0447,420803-1,app,basico,86546.85,121174.16,true,false,false,false,2026-03-12
CTA003885,CLI002200,investimento,ativa,2021-04-03,,9236,512079-5,agencia,isento,328722.52,37053.11,false,false,false,true,2026-02-15
CTA003886,CLI002200,investimento,ativa,2021-02-28,,9909,467148-0,agencia,isento,287371.70,15666.92,false,false,false,true,2026-03-10
CTA003887,CLI002201,corrente,ativa,2024-07-19,,8641,636708-2,app,basico,22696.42,23555.56,true,false,false,false,2026-03-11
CTA003888,CLI002201,premium,ativa,2024-05-05,,2558,436419-0,agencia,premium,40318.46,15387.86,true,true,false,false,2026-02-19
CTA003889,CLI002201,investimento,ativa,2024-05-29,,3333,834636-3,parceiro,isento,65536.24,35832.27,false,false,false,true,2026-01-13
CTA003890,CLI002202,premium,ativa,2024-05-01,,3089,920545-1,agencia,premium,12517.53,18075.17,true,false,false,false,2026-01-15
CTA003891,CLI002203,premium,ativa,2022-03-24,,8334,430910-3,agencia,premium,30606.65,26901.14,true,true,false,false,2026-02-17
CTA003892,CLI002204,investimento,ativa,2026-01-08,,0078,635784-8,app,isento,97008.78,40939.43,false,false,false,true,2026-03-20
CTA003893,CLI002204,investimento,ativa,2026-01-26,,8950,182418-6,agencia,isento,160335.32,34110.74,false,false,false,true,2026-03-20
CTA003894,CLI002205,corrente,ativa,2026-04-02,,4643,586292-0,gerente,basico,21145.84,15248.39,true,false,false,false,2026-02-04
CTA003895,CLI002206,investimento,bloqueada,2026-02-28,,8370,230398-0,parceiro,isento,141043.28,48938.19,false,false,false,true,2026-02-20
CTA003896,CLI002206,salario,ativa,2026-04-28,,1400,743899-4,app,isento,28684.45,63814.28,true,false,true,false,2026-01-17
CTA003897,CLI002206,investimento,ativa,2026-01-26,,1199,303900-0,gerente,isento,227350.31,58647.40,false,false,false,true,2026-02-28
CTA003898,CLI002207,investimento,ativa,2023-08-19,,1328,514235-1,agencia,isento,185158.75,45857.43,false,false,false,true,2026-01-19
CTA003899,CLI002208,corrente,ativa,2023-12-15,,1286,788008-0,gerente,basico,74044.74,50346.68,true,false,false,false,2026-02-20
CTA003900,CLI002208,corrente,encerrada,2023-11-07,2024-12-14,1178,273746-8,agencia,basico,24679.67,35152.70,true,true,false,false,2024-12-14
CTA003901,CLI002209,investimento,ativa,2026-05-11,,8569,982451-3,agencia,isento,34797.74,7638.25,false,false,false,true,2026-03-10
CTA003902,CLI002210,corrente,ativa,2023-06-23,,0569,253993-6,gerente,basico,11374.24,9256.51,true,true,false,false,2026-03-10
CTA003903,CLI002211,salario,ativa,2025-12-21,,1953,448299-6,gerente,isento,28746.05,15670.63,true,false,true,false,2026-01-28
CTA003904,CLI002212,corrente,ativa,2026-01-23,,6625,610589-2,app,basico,74138.48,45560.03,true,true,false,false,2026-03-17
CTA003905,CLI002213,premium,encerrada,2023-07-17,2025-02-07,0590,995019-9,agencia,premium,79043.42,35179.37,true,true,false,false,2025-02-07
CTA003906,CLI002213,investimento,encerrada,2023-10-15,2024-03-20,0334,144425-9,agencia,isento,307459.46,96362.35,false,false,false,true,2024-03-20
CTA003907,CLI002214,investimento,ativa,2021-01-21,,1043,297946-2,gerente,isento,94550.22,45839.49,false,false,false,true,2026-03-01
CTA003908,CLI002214,investimento,ativa,2020-12-10,,8362,348743-9,parceiro,isento,100570.25,27341.00,false,false,false,true,2026-03-23
CTA003909,CLI002215,investimento,encerrada,2022-05-20,2024-03-14,4295,333607-6,gerente,isento,42580.85,6351.23,false,false,false,true,2024-03-14
CTA003910,CLI002216,corrente,ativa,2026-11-19,,3351,349847-0,gerente,basico,58873.84,51281.74,true,true,false,false,2026-02-10
CTA003911,CLI002217,salario,ativa,2018-10-24,,1185,749902-8,parceiro,isento,18137.18,23362.31,true,false,true,false,2026-02-28
CTA003912,CLI002218,salario,ativa,2018-12-23,,8919,701371-2,app,isento,15256.49,19762.69,true,false,true,false,2026-03-02
CTA003913,CLI002219,investimento,ativa,2019-10-20,,3201,768140-8,agencia,isento,683449.17,68025.74,false,false,false,true,2026-02-28
CTA003914,CLI002219,pj,ativa,2019-09-09,,8270,247410-1,agencia,premium,63546.38,82028.67,true,false,false,false,2026-02-05
CTA003915,CLI002220,salario,encerrada,2024-04-06,2024-12-11,4765,514793-6,agencia,isento,13055.48,37270.28,true,false,true,false,2024-12-11
CTA003916,CLI002220,investimento,ativa,2024-02-26,,4138,522778-7,agencia,isento,527602.17,14780.64,false,false,false,true,2026-02-28
CTA003917,CLI002221,corrente,ativa,2022-12-13,,2651,739797-6,parceiro,basico,37732.77,39077.33,true,false,false,false,2026-01-16
CTA003918,CLI002221,corrente,ativa,2022-11-06,,2603,123992-4,parceiro,basico,-6772.31,57659.78,true,true,false,false,2026-03-27
CTA003919,CLI002221,investimento,ativa,2022-12-15,,7382,534139-3,parceiro,isento,530368.16,29884.83,false,false,false,true,2026-03-24
CTA003920,CLI002222,salario,ativa,2023-09-27,,9721,651316-0,agencia,isento,49028.93,14719.02,true,false,true,false,2026-03-15
CTA003921,CLI002223,corrente,ativa,2021-06-02,,9752,156547-7,gerente,basico,111396.38,64217.96,true,true,false,false,2026-03-11
CTA003922,CLI002224,investimento,ativa,2018-11-20,,9367,271532-9,parceiro,isento,381259.50,111592.06,false,false,false,true,2026-01-28
CTA003923,CLI002224,corrente,ativa,2018-12-03,,7732,524975-4,agencia,basico,131040.78,35853.19,true,false,false,false,2026-02-20
CTA003924,CLI002224,salario,ativa,2019-02-11,,3354,722221-7,app,isento,59127.84,83430.98,true,false,true,false,2026-01-26
CTA003925,CLI002225,salario,ativa,2021-05-02,,7532,649218-4,parceiro,isento,15843.17,12989.24,true,false,true,false,2026-01-22
CTA003926,CLI002225,premium,ativa,2021-04-25,,0975,901408-7,parceiro,premium,51978.68,33326.95,true,true,false,false,2026-02-12
CTA003927,CLI002226,investimento,ativa,2023-10-07,,2518,506866-8,app,isento,207773.07,20752.76,false,false,false,true,2026-02-02
CTA003928,CLI002227,premium,encerrada,2022-12-26,2023-12-28,8890,805872-1,parceiro,premium,36051.30,39565.52,true,true,false,false,2023-12-28
CTA003929,CLI002227,salario,ativa,2023-02-07,,9980,378307-5,parceiro,isento,8865.22,36751.02,true,false,true,false,2026-01-22
CTA003930,CLI002228,corrente,ativa,2019-07-14,,8488,533313-9,app,basico,65351.80,28910.02,true,true,false,false,2026-02-22
CTA003931,CLI002228,corrente,ativa,2019-09-07,,9548,305647-8,agencia,basico,31252.51,36358.59,true,false,false,false,2026-02-12
CTA003932,CLI002228,pj,ativa,2019-07-15,,4397,923632-6,app,premium,77424.23,62521.82,true,false,false,false,2026-02-18
CTA003933,CLI002229,salario,ativa,2026-05-23,,0828,270599-3,gerente,isento,21852.16,17201.43,true,false,true,false,2026-01-22
CTA003934,CLI002230,investimento,ativa,2019-12-21,,0638,227564-9,agencia,isento,95064.41,66768.96,false,false,false,true,2026-03-15
CTA003935,CLI002231,corrente,ativa,2021-01-10,,0717,153761-2,agencia,basico,55775.31,17788.46,true,false,false,false,2026-03-11
CTA003936,CLI002231,salario,ativa,2021-01-13,,7594,528681-7,agencia,isento,96505.66,65631.61,true,false,true,false,2026-01-16
CTA003937,CLI002232,investimento,ativa,2026-11-03,,8203,399669-4,gerente,isento,160564.85,87871.74,false,false,false,true,2026-03-04
CTA003938,CLI002232,corrente,ativa,2026-09-28,,5380,238522-5,gerente,basico,97527.98,60872.51,true,true,false,false,2026-01-27
CTA003939,CLI002233,premium,ativa,2018-06-17,,8793,682342-3,parceiro,premium,5796.44,23520.60,true,true,false,false,2026-02-07
CTA003940,CLI002234,premium,bloqueada,2026-09-28,,0716,728840-0,parceiro,premium,103754.28,40877.16,true,false,false,false,2026-03-18
CTA003941,CLI002234,corrente,ativa,2026-10-04,,0949,684605-9,gerente,basico,131904.48,68220.53,true,true,false,false,2026-01-25
CTA003942,CLI002234,investimento,ativa,2026-11-04,,8891,458086-0,parceiro,isento,482904.26,62737.72,false,false,false,true,2026-01-07
CTA003943,CLI002235,salario,encerrada,2025-06-22,2026-06-25,0891,276607-5,agencia,isento,73892.70,61473.11,true,false,true,false,2026-06-25
CTA003944,CLI002235,corrente,ativa,2025-09-25,,2863,306315-9,parceiro,basico,56418.69,79862.19,true,true,false,false,2026-01-17
CTA003945,CLI002236,salario,ativa,2022-08-12,,5270,290614-6,app,isento,2226.80,4358.08,true,false,true,false,2026-01-12
CTA003946,CLI002237,corrente,encerrada,2026-04-30,2027-04-06,8213,462458-1,app,basico,18077.83,22992.68,true,false,false,false,2027-04-06
CTA003947,CLI002237,corrente,ativa,2026-02-14,,8860,479163-0,gerente,basico,35704.54,17283.47,true,true,false,false,2026-01-15
CTA003948,CLI002238,corrente,encerrada,2019-09-06,2020-11-29,0422,438576-9,app,basico,36879.51,27439.46,true,true,false,false,2020-11-29
CTA003949,CLI002239,corrente,ativa,2021-08-23,,1787,309379-8,app,basico,61422.98,56990.72,true,true,false,false,2026-02-23
CTA003950,CLI002239,premium,ativa,2021-08-19,,0278,278505-2,gerente,premium,21602.32,38362.12,true,true,false,false,2026-01-25
CTA003951,CLI002240,corrente,ativa,2021-05-06,,4303,877851-3,parceiro,basico,15941.53,12660.64,true,false,false,false,2026-03-18
CTA003952,CLI002240,corrente,ativa,2021-02-14,,6920,490848-6,gerente,basico,8371.38,7234.70,true,true,false,false,2026-02-01
CTA003953,CLI002241,investimento,encerrada,2024-08-07,2024-12-11,4052,925095-2,parceiro,isento,158974.11,44349.03,false,false,false,true,2024-12-11
CTA003954,CLI002242,investimento,ativa,2023-06-07,,9480,144086-4,agencia,isento,72565.91,59011.76,false,false,false,true,2026-03-27
CTA003955,CLI002242,investimento,ativa,2023-11-04,,2835,373438-7,gerente,isento,332497.81,39497.43,false,false,false,true,2026-03-13
CTA003956,CLI002242,investimento,ativa,2023-10-09,,7902,443391-9,app,isento,259361.82,31801.34,false,false,false,true,2026-01-18
CTA003957,CLI002243,salario,ativa,2025-08-16,,5196,618503-9,app,isento,10124.79,27505.73,true,false,true,false,2026-01-04
CTA003958,CLI002243,corrente,ativa,2025-07-07,,1059,822635-8,parceiro,basico,5829.89,28201.74,true,false,false,false,2026-01-15
CTA003959,CLI002243,pj,ativa,2025-03-03,,5012,203750-0,agencia,premium,32292.26,10194.36,true,false,false,false,2026-02-15
CTA003960,CLI002244,premium,ativa,2024-01-15,,9810,829854-4,parceiro,premium,52262.02,57860.50,true,false,false,false,2026-03-11
CTA003961,CLI002244,corrente,ativa,2023-12-20,,9134,178270-3,parceiro,basico,142361.77,73762.65,true,false,false,false,2026-02-05
CTA003962,CLI002245,salario,ativa,2025-04-27,,9226,299770-9,gerente,isento,46505.57,61243.83,true,false,true,false,2026-03-19
CTA003963,CLI002245,investimento,ativa,2025-01-19,,3637,774468-1,gerente,isento,203762.78,19555.81,false,false,false,true,2026-02-24
CTA003964,CLI002245,salario,ativa,2025-01-14,,7977,677999-4,app,isento,66469.40,81746.94,true,false,true,false,2026-02-08
CTA003965,CLI002246,salario,ativa,2023-05-26,,0428,434261-6,gerente,isento,33320.88,14262.95,true,false,true,false,2026-02-26
CTA003966,CLI002247,premium,ativa,2022-07-06,,9115,904505-6,gerente,premium,12781.48,24994.12,true,true,false,false,2026-03-27
CTA003967,CLI002247,investimento,ativa,2022-04-04,,7664,699298-8,agencia,isento,274173.36,29119.43,false,false,false,true,2026-02-02
CTA003968,CLI002247,premium,ativa,2022-07-05,,0506,174163-3,parceiro,premium,70341.96,51459.74,true,false,false,false,2026-03-14
CTA003969,CLI002247,investimento,bloqueada,2022-06-07,,7559,633358-0,agencia,isento,353098.79,47275.51,false,false,false,true,2026-03-11
CTA003970,CLI002248,corrente,ativa,2021-09-14,,5470,427455-3,agencia,basico,119908.04,70169.83,true,false,false,false,2026-02-20
CTA003971,CLI002248,corrente,ativa,2021-07-16,,4215,297680-1,parceiro,basico,128177.86,71453.57,true,false,false,false,2026-02-15
CTA003972,CLI002248,corrente,ativa,2021-10-31,,3095,329005-5,agencia,basico,74388.35,35690.58,true,false,false,false,2026-02-07
CTA003973,CLI002249,corrente,ativa,2024-02-12,,8316,481346-0,gerente,basico,35825.18,44721.12,true,false,false,false,2026-02-04
CTA003974,CLI002249,premium,encerrada,2023-09-16,2025-03-20,7620,159395-1,agencia,premium,25953.64,18418.12,true,true,false,false,2025-03-20
CTA003975,CLI002250,investimento,ativa,2020-09-22,,2829,123232-4,parceiro,isento,83230.73,12256.72,false,false,false,true,2026-01-26
CTA003976,CLI002251,corrente,encerrada,2026-05-04,2028-06-02,5993,442599-1,parceiro,basico,131200.99,66836.44,true,true,false,false,2028-06-02
CTA003977,CLI002251,corrente,ativa,2026-03-30,,4819,802116-6,agencia,basico,44234.64,46839.14,true,false,false,false,2026-01-15
CTA003978,CLI002252,premium,ativa,2019-01-30,,0063,252045-5,parceiro,premium,42182.55,73259.06,true,true,false,false,2026-02-10
CTA003979,CLI002252,investimento,ativa,2019-02-07,,5732,203196-7,parceiro,isento,83678.88,67692.90,false,false,false,true,2026-02-26
CTA003980,CLI002253,pj,bloqueada,2020-04-16,,2602,790631-0,app,premium,12530.71,17939.02,true,false,false,false,2026-01-18
CTA003981,CLI002253,corrente,ativa,2020-05-04,,0173,128980-7,gerente,basico,10869.51,27458.76,true,true,false,false,2026-01-15
CTA003982,CLI002254,corrente,ativa,2022-01-05,,9919,735631-3,app,basico,17678.28,9324.01,true,true,false,false,2026-02-23
CTA003983,CLI002254,corrente,ativa,2021-12-04,,6898,765672-2,gerente,basico,24247.52,22748.48,true,true,false,false,2026-02-05
CTA003984,CLI002255,investimento,bloqueada,2018-05-06,,8761,225347-9,parceiro,isento,114631.88,35030.43,false,false,false,true,2026-03-10
CTA003985,CLI002256,premium,ativa,2019-10-01,,3764,740580-7,parceiro,premium,16228.69,18710.21,true,true,false,false,2026-01-04
CTA003986,CLI002256,premium,ativa,2019-10-31,,8238,539296-2,app,premium,17855.76,16643.82,true,true,false,false,2026-03-22
CTA003987,CLI002256,premium,ativa,2019-06-22,,1825,269633-9,agencia,premium,22949.56,18963.79,true,false,false,false,2026-03-21
CTA003988,CLI002257,corrente,ativa,2022-12-05,,5567,106647-1,app,basico,171429.59,127068.29,true,true,false,false,2026-01-25
CTA003989,CLI002258,corrente,ativa,2026-10-09,,5032,645824-8,parceiro,basico,75955.32,17371.61,true,true,false,false,2026-01-22
CTA003990,CLI002258,corrente,bloqueada,2026-12-13,,4741,184559-2,gerente,basico,63765.60,51094.28,true,true,false,false,2026-02-07
CTA003991,CLI002258,corrente,ativa,2026-09-30,,4708,877668-7,parceiro,basico,66935.81,47717.86,true,false,false,false,2026-01-01
CTA003992,CLI002259,investimento,encerrada,2018-11-04,2020-05-22,0943,785152-4,app,isento,142382.72,38811.97,false,false,false,true,2020-05-22
CTA003993,CLI002259,investimento,encerrada,2018-11-21,2020-03-30,7767,127531-8,agencia,isento,376568.31,72363.17,false,false,false,true,2020-03-30
CTA003994,CLI002260,corrente,ativa,2024-03-24,,5175,711390-6,app,basico,35759.79,27690.10,true,false,false,false,2026-03-12
CTA003995,CLI002261,premium,ativa,2023-11-12,,6409,842014-4,agencia,premium,4407.25,17035.46,true,false,false,false,2026-03-26
CTA003996,CLI002262,investimento,ativa,2023-01-25,,0833,308298-3,parceiro,isento,351931.08,53037.20,false,false,false,true,2026-03-27
CTA003997,CLI002262,corrente,ativa,2023-02-24,,9378,871552-9,agencia,basico,53013.26,63899.17,true,true,false,false,2026-03-27
CTA003998,CLI002263,corrente,ativa,2027-01-02,,6385,917713-6,parceiro,basico,36561.16,16115.96,true,true,false,false,2026-02-08
CTA003999,CLI002263,corrente,ativa,2027-01-29,,7294,211238-4,gerente,basico,9071.96,41026.06,true,false,false,false,2026-01-17
CTA004000,CLI002264,premium,ativa,2019-02-28,,0687,645224-1,agencia,premium,183173.07,108185.57,true,true,false,false,2026-03-02
CTA004001,CLI002264,premium,ativa,2019-02-17,,0920,998528-6,gerente,premium,140477.79,91427.41,true,false,false,false,2026-01-22
CTA004002,CLI002265,investimento,ativa,2019-02-07,,5784,136630-0,parceiro,isento,90398.84,53309.80,false,false,false,true,2026-02-20
CTA004003,CLI002265,corrente,ativa,2019-03-27,,6965,984435-6,parceiro,basico,26247.38,60062.31,true,true,false,false,2026-01-23
CTA004004,CLI002266,investimento,ativa,2024-04-12,,6584,506621-6,gerente,isento,330300.91,68707.18,false,false,false,true,2026-01-15
CTA004005,CLI002267,corrente,encerrada,2023-07-28,2025-04-03,7221,731173-7,agencia,basico,39339.56,21201.64,true,true,false,false,2025-04-03
CTA004006,CLI002267,corrente,ativa,2023-03-13,,9298,920563-4,agencia,basico,51001.01,27113.52,true,true,false,false,2026-01-02
CTA004007,CLI002268,premium,ativa,2020-03-19,,6937,124081-2,app,premium,42562.54,44794.20,true,true,false,false,2026-03-23
CTA004008,CLI002268,investimento,ativa,2020-05-20,,0844,144434-8,agencia,isento,133784.54,46514.86,false,false,false,true,2026-03-26
CTA004009,CLI002269,investimento,ativa,2020-09-18,,2396,785278-6,app,isento,514120.52,64502.81,false,false,false,true,2026-01-07
CTA004010,CLI002269,pj,ativa,2020-11-01,,0089,627522-3,gerente,premium,27471.28,88005.67,true,false,false,false,2026-01-07
