cliente_id,nome_completo,sexo,data_nascimento,idade,estado_civil,uf,cidade,renda_mensal,patrimonio_estimado,segmento,escolaridade,profissao,score_relacionamento,perfil_investidor,data_cadastro,canal_aquisicao,cliente_ativo,possui_app_ativo,aceita_ofertas_marketing
CLI002550,Marcelo Silva Pereira,masculino,1961-04-22,64,solteiro,RS,Caxias do Sul,25574.60,361483.51,alta_renda,superior_completo,arquiteto,68,moderado,2021-12-14,digital,true,false,false
CLI002551,Felipe Teixeira Oliveira,masculino,1962-04-02,63,divorciado,PE,Recife,20147.62,445414.46,alta_renda,superior_completo,engenheiro_de_software,60,moderado,2021-05-24,parceria,true,false,false
CLI002552,Bianca Oliveira,feminino,1993-04-24,32,solteiro,SP,Sao Paulo,27864.59,1551437.88,alta_renda,medio_completo,autonomo,62,conservador,2021-03-24,parceria,true,true,true
CLI002553,Leonardo Silva,masculino,1964-02-08,62,divorciado,PA,Belem,46609.80,1253887.28,alta_renda,superior_completo,advogado,67,conservador,2022-01-15,parceria,true,true,true
CLI002554,William Barbosa,masculino,1951-10-27,74,casado,SP,Sao Paulo,59222.23,1316786.20,alta_renda,pos_graduacao,medico,54,conservador,2024-03-21,indicacao,true,false,false
CLI002555,Gustavo Souza Rodrigues,masculino,1976-04-21,49,viuvo,RS,Porto Alegre,49011.06,1356104.47,alta_renda,superior_completo,advogado,82,conservador,2020-06-09,parceria,true,true,true
CLI002556,Joao Oliveira Martins,masculino,1979-01-25,47,solteiro,SC,Florianopolis,15738.70,530011.36,alta_renda,superior_completo,advogado,71,arrojado,2024-07-22,digital,true,true,true
CLI002557,Larissa Moreira Santos,feminino,1992-03-22,34,viuvo,GO,Goiania,16518.35,569192.17,alta_renda,superior_completo,analista_financeiro,81,moderado,2022-08-22,indicacao,true,true,true
CLI002558,Eduardo Oliveira,masculino,1980-12-13,45,viuvo,MG,Uberlandia,20065.67,470207.65,alta_renda,superior_completo,advogado,67,conservador,2024-11-09,indicacao,true,true,false
CLI002559,Beatriz Almeida,feminino,1978-05-18,47,divorciado,BA,Feira de Santana,45494.32,1966177.46,alta_renda,superior_completo,arquiteto,78,conservador,2022-02-11,agencia,true,true,true
CLI002560,Daniela Oliveira,feminino,2005-08-09,20,viuvo,RJ,Rio de Janeiro,21328.04,182552.19,alta_renda,superior_completo,arquiteto,70,moderado,2023-06-09,digital,true,true,true
CLI002561,Daniela Silva Ferreira,feminino,1972-10-19,53,viuvo,GO,Goiania,7427.93,193182.43,alta_renda,superior_completo,professor,70,moderado,2026-08-09,agencia,true,true,true
CLI002562,William Ribeiro,masculino,1969-01-26,57,divorciado,PR,Curitiba,49301.76,1876053.76,alta_renda,superior_completo,arquiteto,74,conservador,2020-12-10,agencia,true,true,true
CLI002563,Daniela Silva Cardoso,feminino,1996-02-21,30,viuvo,CE,Fortaleza,11371.01,283781.82,varejo,superior_completo,contador,61,moderado,2025-04-13,agencia,true,true,true
CLI002564,William Souza,masculino,2005-12-20,20,divorciado,DF,Brasilia,26664.68,1479893.32,alta_renda,superior_completo,analista_financeiro,69,arrojado,2023-09-08,parceria,true,true,true
CLI002565,Adriana Oliveira Carvalho,feminino,1970-12-24,55,divorciado,PA,Belem,24853.13,950929.60,alta_renda,superior_completo,administrador,81,conservador,2023-06-25,agencia,true,true,true
CLI002566,Beatriz Oliveira Souza,feminino,1995-01-18,31,solteiro,SC,Florianopolis,16717.71,875590.39,alta_renda,superior_completo,professor,80,conservador,2025-11-24,parceria,true,true,true
CLI002567,Patricia Costa,feminino,1968-11-19,57,viuvo,PA,Belem,13385.49,528165.54,varejo,superior_completo,advogado,66,conservador,2024-01-02,indicacao,true,true,false
CLI002568,Vanessa Cardoso Araujo,feminino,1990-05-03,35,solteiro,CE,Fortaleza,12589.79,533348.69,alta_renda,superior_completo,professor,83,conservador,2018-09-11,digital,true,true,true
CLI002569,Leonardo Martins,masculino,2005-01-07,21,viuvo,BA,Salvador,4933.31,106877.37,alta_renda,superior_completo,contador,68,moderado,2025-01-16,parceria,true,true,false
CLI002570,Larissa Santos,feminino,1987-11-04,38,casado,PE,Recife,21717.48,364919.00,alta_renda,medio_completo,autonomo,83,conservador,2021-09-25,indicacao,true,true,false
CLI002571,Vanessa Souza,feminino,1953-06-27,72,viuvo,CE,Fortaleza,32968.20,651107.58,alta_renda,superior_completo,arquiteto,58,conservador,2018-03-13,parceria,true,false,false
CLI002572,Pedro Santos Oliveira,masculino,2002-02-11,24,casado,CE,Fortaleza,116452.88,2411523.31,private,pos_graduacao,medico,90,moderado,2018-06-15,agencia,true,true,true
CLI002573,Larissa Moreira,feminino,1972-02-10,54,casado,RS,Porto Alegre,27587.44,633558.90,alta_renda,superior_completo,advogado,72,arrojado,2026-11-26,agencia,true,true,false
CLI002574,Daniela Oliveira,feminino,1990-09-23,35,divorciado,MG,Belo Horizonte,36490.39,799904.24,alta_renda,superior_completo,advogado,77,conservador,2024-02-14,indicacao,true,true,true
CLI002575,Vanessa Oliveira Oliveira,feminino,1991-02-04,35,viuvo,RS,Caxias do Sul,12886.21,272599.04,varejo,superior_completo,arquiteto,70,moderado,2020-10-22,agencia,true,true,true
CLI002576,Gabriela Souza Martins,feminino,1986-03-13,40,solteiro,SP,Sao Paulo,42886.52,417504.61,alta_renda,superior_completo,advogado,74,arrojado,2025-07-19,digital,true,true,false
CLI002577,Leonardo Rodrigues Costa,masculino,1955-03-22,71,casado,SP,Campinas,15754.06,311227.93,varejo,superior_completo,economista,51,conservador,2023-11-10,parceria,true,false,false
CLI002578,Vinicius Santos,masculino,1985-10-25,40,solteiro,RS,Porto Alegre,28587.61,1644898.50,alta_renda,superior_completo,designer,61,conservador,2026-11-02,indicacao,true,true,true
CLI002579,Carlos Barbosa Carvalho,masculino,1952-03-12,74,viuvo,SP,Sao Paulo,12547.15,705487.14,alta_renda,medio_completo,autonomo,77,conservador,2019-10-19,digital,true,true,true
CLI002580,Vanessa Teixeira Martins,feminino,1972-01-04,54,divorciado,PE,Recife,33400.03,572146.69,alta_renda,pos_graduacao,dentista,65,conservador,2023-12-19,digital,true,true,true
CLI002581,Mariana Gomes,feminino,1971-02-21,55,divorciado,SP,Santos,8121.74,322429.05,empreendedor,superior_completo,engenheiro_de_software,68,arrojado,2021-02-19,agencia,true,true,true
CLI002582,Juliana Santos Almeida,feminino,1971-02-27,55,casado,CE,Fortaleza,29127.68,1112942.38,alta_renda,superior_completo,contador,71,moderado,2025-10-11,parceria,true,true,true
CLI002583,Camila Santos Santos,feminino,1958-03-10,68,divorciado,GO,Goiania,11268.13,281649.58,alta_renda,superior_completo,empresario,61,conservador,2020-11-10,parceria,true,true,false
CLI002584,Felipe Oliveira,masculino,1953-08-19,72,divorciado,RS,Caxias do Sul,16223.54,140166.80,varejo,superior_completo,gerente_comercial,64,conservador,2021-12-12,indicacao,true,false,false
CLI002585,Fernanda Ribeiro,feminino,1994-11-17,31,casado,RJ,Rio de Janeiro,22429.75,1218224.36,alta_renda,superior_completo,professor,69,conservador,2018-10-04,indicacao,true,true,false
CLI002586,Vanessa Silva,feminino,1949-07-18,76,viuvo,DF,Brasilia,31082.61,630280.53,varejo,pos_graduacao,consultor,67,conservador,2021-08-08,indicacao,true,true,true
CLI002587,Mariana Araujo Souza,feminino,1997-07-17,28,casado,RS,Porto Alegre,42761.53,1428011.71,alta_renda,superior_completo,administrador,67,arrojado,2026-08-20,agencia,true,true,true
CLI002588,Beatriz Martins,feminino,2005-04-03,20,divorciado,RJ,Rio de Janeiro,13143.41,266461.95,varejo,superior_completo,analista_financeiro,37,moderado,2024-01-22,agencia,false,true,false
CLI002589,Daniela Oliveira Pereira,feminino,1949-02-20,77,divorciado,MG,Uberlandia,39095.66,418598.03,alta_renda,superior_completo,engenheiro_de_software,61,moderado,2025-10-03,parceria,true,false,false
CLI002590,Joao Souza Souza,masculino,1948-09-22,77,viuvo,PA,Belem,2816.11,79847.33,empreendedor,superior_completo,designer,62,moderado,2019-03-22,agencia,true,true,false
CLI002591,Beatriz Santos,feminino,1966-08-27,59,solteiro,PR,Curitiba,5121.77,141262.33,varejo,superior_completo,professor,59,moderado,2022-09-04,agencia,true,true,true
CLI002592,Henrique Costa Lima,masculino,1978-03-23,48,casado,RJ,Rio de Janeiro,25061.70,1270813.04,alta_renda,superior_completo,gerente_comercial,57,moderado,2021-02-24,parceria,true,false,false
CLI002593,Henrique Silva Martins,masculino,2001-12-06,24,viuvo,BA,Salvador,7558.49,308908.88,varejo,pos_graduacao,dentista,59,moderado,2021-07-19,parceria,true,true,true
CLI002594,Gabriela Teixeira Rodrigues,feminino,1967-09-03,58,viuvo,BA,Salvador,10612.14,116685.74,alta_renda,superior_completo,economista,76,conservador,2021-03-27,parceria,true,true,true
CLI002595,Daniela Almeida Lima,feminino,1949-06-12,76,divorciado,GO,Goiania,8823.46,272697.30,empreendedor,superior_completo,analista_financeiro,60,conservador,2020-05-26,indicacao,true,false,false
CLI002596,Thiago Rodrigues Cardoso,masculino,1973-01-09,53,viuvo,SP,Sao Paulo,23434.22,289932.57,varejo,superior_completo,designer,62,moderado,2025-06-07,parceria,true,true,true
CLI002597,Rafaela Lima Gomes,feminino,1963-04-28,62,casado,RJ,Rio de Janeiro,3749.87,124294.40,varejo,superior_completo,designer,54,conservador,2024-12-04,indicacao,true,false,false
CLI002598,Matheus Almeida Silva,masculino,1958-11-04,67,casado,SP,Sao Paulo,9807.39,274061.27,varejo,pos_graduacao,dentista,73,moderado,2023-10-11,agencia,true,true,false
CLI002599,Fernanda Ferreira Souza,feminino,1968-12-14,57,casado,CE,Fortaleza,8782.02,177869.66,varejo,superior_completo,engenheiro_de_software,67,conservador,2023-12-23,digital,true,true,true
CLI002600,Fernanda Rodrigues,feminino,1965-01-25,61,divorciado,RJ,Rio de Janeiro,13041.72,238646.51,varejo,pos_graduacao,dentista,51,conservador,2025-09-04,parceria,true,false,false
CLI002601,Camila Oliveira,feminino,1971-07-28,54,casado,SP,Santos,4714.11,61195.08,varejo,superior_completo,analista_financeiro,49,conservador,2019-11-22,digital,false,true,false
CLI002602,Claudia Oliveira Almeida,feminino,1974-07-03,51,divorciado,SP,Campinas,43695.76,1008116.51,alta_renda,superior_completo,engenheiro_de_software,70,moderado,2018-04-08,indicacao,true,true,false
CLI002603,Daniela Pereira,feminino,1994-08-03,31,viuvo,PA,Belem,8599.47,187753.79,varejo,superior_completo,designer,64,conservador,2024-07-16,indicacao,true,true,true
CLI002604,Ana Oliveira Souza,feminino,1985-09-24,40,divorciado,MG,Belo Horizonte,19542.52,710904.01,alta_renda,superior_completo,professor,75,conservador,2018-08-04,agencia,true,true,true
CLI002605,Felipe Silva,masculino,1988-10-18,37,solteiro,PE,Recife,13389.87,132637.70,varejo,superior_completo,designer,65,arrojado,2026-01-04,agencia,true,true,false
CLI002606,William Silva,masculino,1985-01-25,41,casado,RS,Porto Alegre,21992.35,793189.13,alta_renda,superior_completo,contador,71,arrojado,2020-07-23,indicacao,true,true,true
CLI002607,Fernanda Oliveira Santos,feminino,1977-06-16,48,divorciado,DF,Brasilia,32667.37,329533.36,alta_renda,medio_completo,autonomo,72,arrojado,2024-12-22,digital,true,true,true
CLI002608,Thiago Gomes,masculino,1959-07-27,66,divorciado,RJ,Rio de Janeiro,37958.21,739659.74,alta_renda,superior_completo,advogado,63,conservador,2018-03-20,digital,true,true,true
CLI002609,Vinicius Pereira Rodrigues,masculino,1985-11-15,40,casado,SP,Campinas,66671.01,1373686.33,alta_renda,pos_graduacao,medico,73,moderado,2018-06-26,indicacao,true,false,false
CLI002610,Matheus Gomes Barbosa,masculino,1985-02-16,41,casado,RJ,Rio de Janeiro,33461.97,1483940.02,alta_renda,superior_completo,engenheiro_de_software,80,conservador,2022-11-01,agencia,true,true,true
CLI002611,Rafael Barbosa Carvalho,masculino,1960-11-05,65,casado,RJ,Niteroi,35685.82,849900.28,alta_renda,superior_completo,administrador,74,moderado,2024-07-14,indicacao,true,false,false
CLI002612,Beatriz Ribeiro Carvalho,feminino,1970-11-03,55,solteiro,SP,Campinas,29241.82,1173859.28,alta_renda,superior_completo,analista_financeiro,61,moderado,2026-08-11,agencia,true,false,false
CLI002613,William Carvalho Souza,masculino,1948-09-07,77,solteiro,SP,Sao Paulo,13543.19,542219.36,alta_renda,pos_graduacao,consultor,78,moderado,2019-05-03,parceria,true,true,false
CLI002614,Vinicius Barbosa,masculino,1978-09-27,47,viuvo,RJ,Rio de Janeiro,14285.73,210081.98,varejo,superior_completo,gerente_comercial,46,conservador,2022-12-09,indicacao,false,false,false
CLI002615,Adriana Costa Silva,feminino,1984-04-19,41,solteiro,PE,Recife,39397.00,552064.74,alta_renda,superior_completo,empresario,63,arrojado,2022-03-13,agencia,true,true,true
CLI002616,Marcelo Silva,masculino,1991-05-06,34,viuvo,BA,Salvador,13955.27,277091.53,varejo,superior_completo,gerente_comercial,43,moderado,2023-10-15,parceria,true,false,false
CLI002617,Eduardo Silva,masculino,1950-10-02,75,viuvo,RS,Porto Alegre,31322.85,377802.47,alta_renda,superior_completo,economista,67,conservador,2018-09-27,parceria,true,false,false
CLI002618,Pedro Lima Pereira,masculino,1975-09-11,50,viuvo,PR,Curitiba,37326.40,544570.53,alta_renda,superior_completo,advogado,71,moderado,2021-04-24,indicacao,true,true,true
CLI002619,Gabriela Cardoso,feminino,1952-07-19,73,casado,MG,Belo Horizonte,23826.06,316054.47,alta_renda,superior_completo,arquiteto,68,moderado,2018-10-28,indicacao,true,true,true
CLI002620,Ana Santos,feminino,2003-01-25,23,solteiro,DF,Brasilia,21970.78,1112538.98,alta_renda,superior_completo,designer,58,moderado,2026-01-05,digital,true,false,false
CLI002621,Daniel Silva,masculino,1966-03-11,60,solteiro,CE,Fortaleza,25494.27,1238281.22,alta_renda,pos_graduacao,consultor,74,conservador,2018-02-17,digital,true,false,false
CLI002622,Marcelo Santos,masculino,1980-08-04,45,viuvo,RJ,Niteroi,14758.71,534106.30,alta_renda,superior_completo,designer,64,moderado,2021-01-12,digital,true,true,true
CLI002623,Daniela Gomes Rodrigues,feminino,1982-01-26,44,solteiro,PR,Londrina,24522.45,466264.35,alta_renda,superior_completo,administrador,77,moderado,2023-01-14,agencia,true,true,true
CLI002624,Matheus Oliveira Gomes,masculino,1987-07-01,38,viuvo,CE,Fortaleza,45362.46,637357.78,alta_renda,pos_graduacao,medico,61,conservador,2018-07-18,parceria,true,true,true
CLI002625,Claudia Nascimento Santos,feminino,1951-03-03,75,divorciado,SP,Sao Paulo,34155.50,488801.70,alta_renda,superior_completo,analista_financeiro,62,conservador,2018-06-23,parceria,false,true,false
CLI002626,Daniela Silva,feminino,2005-04-14,20,solteiro,PR,Curitiba,15026.96,536700.21,alta_renda,pos_graduacao,dentista,82,moderado,2018-02-03,parceria,true,true,false
CLI002627,Adriana Oliveira Santos,feminino,2000-11-10,25,solteiro,SP,Sao Paulo,38819.30,1029739.32,alta_renda,superior_completo,engenheiro_de_software,81,moderado,2021-04-13,indicacao,true,true,false
CLI002628,Daniela Teixeira,feminino,1988-10-10,37,casado,DF,Brasilia,43753.74,797488.87,alta_renda,superior_completo,empresario,60,arrojado,2018-07-25,digital,true,true,true
CLI002629,Daniela Araujo Costa,feminino,1954-12-10,71,solteiro,MG,Belo Horizonte,35549.81,1808218.30,alta_renda,pos_graduacao,medico,76,conservador,2022-12-28,agencia,true,false,false
CLI002630,Daniel Silva,masculino,1979-03-17,47,solteiro,SP,Sao Paulo,38188.13,1869075.17,alta_renda,superior_completo,engenheiro_de_software,71,moderado,2021-03-22,indicacao,true,true,false
CLI002631,Eduardo Souza,masculino,1991-10-01,34,solteiro,AM,Manaus,24548.29,693466.57,varejo,superior_completo,analista_financeiro,70,conservador,2021-09-08,agencia,true,true,false
CLI002632,Rafael Souza Gomes,masculino,2000-02-28,26,divorciado,BA,Feira de Santana,38690.65,1521043.00,alta_renda,pos_graduacao,consultor,77,moderado,2024-03-13,parceria,true,true,true
CLI002633,Marcelo Oliveira,masculino,1948-01-16,78,solteiro,MG,Belo Horizonte,5603.38,201762.42,empreendedor,superior_completo,professor,54,conservador,2020-08-16,parceria,true,true,true
CLI002634,Henrique Costa,masculino,1982-11-01,43,viuvo,PR,Londrina,19854.78,732656.04,alta_renda,superior_completo,economista,63,arrojado,2022-08-27,digital,true,true,true
CLI002635,Larissa Teixeira,feminino,1969-01-18,57,solteiro,CE,Fortaleza,32021.79,743884.15,alta_renda,superior_completo,administrador,72,arrojado,2023-10-10,indicacao,true,true,true
CLI002636,Fernanda Santos Lima,feminino,1981-04-09,44,divorciado,SP,Sao Paulo,13322.50,681636.97,alta_renda,superior_completo,arquiteto,65,conservador,2025-05-06,digital,true,false,false
CLI002637,Ana Oliveira,feminino,1962-09-21,63,divorciado,SP,Sao Paulo,14776.08,442447.80,alta_renda,superior_completo,economista,58,moderado,2023-04-03,indicacao,false,true,false
CLI002638,Vinicius Martins,masculino,1993-05-02,32,viuvo,PR,Curitiba,13035.60,604335.26,alta_renda,superior_completo,advogado,81,moderado,2025-05-12,parceria,true,true,true
CLI002639,Mariana Santos Lima,feminino,2002-12-15,23,divorciado,SP,Sao Paulo,10380.18,267699.60,varejo,superior_completo,analista_financeiro,67,moderado,2024-03-17,indicacao,true,false,false
CLI002640,Daniela Nascimento Costa,feminino,1957-02-07,69,viuvo,MG,Belo Horizonte,18868.86,558462.41,alta_renda,superior_completo,contador,74,conservador,2018-08-20,digital,true,true,false
CLI002641,Claudia Silva Ribeiro,feminino,1950-12-21,75,casado,SP,Campinas,16687.89,419629.46,alta_renda,superior_completo,contador,76,moderado,2019-05-13,indicacao,true,true,true
CLI002642,Adriana Ferreira Oliveira,feminino,1979-09-14,46,casado,SP,Sao Paulo,6732.62,58067.00,varejo,superior_completo,advogado,65,conservador,2019-04-01,parceria,true,true,false
CLI002643,Daniel Ferreira Pereira,masculino,1956-06-08,69,divorciado,MG,Belo Horizonte,25776.97,486133.50,alta_renda,superior_completo,analista_financeiro,74,moderado,2022-04-28,parceria,true,true,false
CLI002644,Gabriela Souza Martins,feminino,1972-01-26,54,viuvo,SP,Campinas,30153.99,841440.67,alta_renda,superior_completo,arquiteto,69,arrojado,2026-06-01,agencia,true,true,true
CLI002645,Thiago Santos Moreira,masculino,1963-01-07,63,solteiro,PE,Recife,14788.84,433119.57,alta_renda,superior_completo,empresario,50,conservador,2021-08-20,parceria,false,false,false
CLI002646,Patricia Lima,feminino,1980-07-07,45,viuvo,DF,Brasilia,34687.70,983042.96,alta_renda,pos_graduacao,consultor,66,arrojado,2022-01-07,agencia,true,true,true
CLI002647,Matheus Almeida Barbosa,masculino,1990-09-07,35,solteiro,AM,Manaus,48963.06,1647758.92,alta_renda,superior_completo,engenheiro_de_software,60,moderado,2023-03-03,parceria,true,true,true
CLI002648,Beatriz Oliveira Barbosa,feminino,1955-02-25,71,casado,PE,Recife,13423.63,483250.16,alta_renda,superior_completo,contador,46,conservador,2026-09-01,agencia,false,true,false
